Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2024 - 2025,2025 Spring,UGRD,UGRD,Patricia,Allard,,NURS,3352,501,115,12,6,1,2,0,0,0,1,0,0,137
2024 - 2025,2025 Spring,UGRD,UGRD,Patricia,Allard,,NURS,3352,502,118,20,5,2,8,0,0,0,3,0,0,156
2024 - 2025,2025 Spring,UGRD,UGRD,Kristin,Sterling,,NURS,3364,1,57,4,7,0,2,0,0,0,0,0,0,70
2024 - 2025,2025 Spring,UGRD,UGRD,Quainshonda,Suber,Kristin Sterling,NURS,3364,2,48,12,1,1,0,0,0,3,3,0,0,68
2024 - 2025,2025 Spring,UGRD,UGRD,Quainshonda,Suber,Kristin Sterling,NURS,3364,3,50,13,3,1,2,0,0,0,0,0,0,69
2024 - 2025,2025 Spring,UGRD,UGRD,Kimberly,Mortus,Kristin Sterling,NURS,3364,4,39,13,7,2,4,0,0,0,3,0,0,68
2024 - 2025,2025 Spring,UGRD,UGRD,Kimberly,Mortus,Kristin Sterling,NURS,3364,6,33,18,7,3,5,0,0,3,0,0,0,69
2024 - 2025,2025 Spring,UGRD,UGRD,Quainshonda,Suber,Kristin Sterling,NURS,3364,8,49,12,3,1,4,0,0,1,0,0,0,70
2024 - 2025,2025 Spring,UGRD,UGRD,Quainshonda,Suber,Kristin Sterling,NURS,3364,9,38,17,6,3,4,0,0,1,1,0,0,70
2024 - 2025,2025 Spring,UGRD,UGRD,Kristin,Sterling,,NURS,3364,72,60,3,5,1,0,0,0,0,1,0,0,70
2024 - 2025,2025 Spring,UGRD,UGRD,Kristin,Sterling,,NURS,3364,75,44,16,4,2,3,0,0,0,0,0,0,69
2024 - 2025,2025 Spring,UGRD,UGRD,Kristin,Sterling,,NURS,3364,600,109,20,6,1,4,0,0,1,1,0,0,142
2024 - 2025,2025 Spring,UGRD,UGRD,Kristin,Sterling,,NURS,3364,601,129,36,8,2,9,0,0,1,5,0,0,190
2024 - 2025,2025 Spring,UGRD,UGRD,Kristin,Sterling,,NURS,3364,602,81,18,5,1,5,0,0,1,2,0,0,113
2024 - 2025,2025 Spring,UGRD,UGRD,Kelle,George,Kristin Sterling,NURS,3364,603,88,19,7,1,6,0,0,0,0,0,0,121
2024 - 2025,2025 Spring,UGRD,UGRD,Kelle,George,Kristin Sterling,NURS,3364,604,52,17,6,1,1,0,0,2,0,0,0,79
2024 - 2025,2025 Spring,UGRD,UGRD,Dinah,Houston,,NURS,3365,1,7,43,10,5,0,0,0,2,0,0,0,67
2024 - 2025,2025 Spring,UGRD,UGRD,Dinah,Houston,,NURS,3365,2,7,38,6,3,0,0,0,1,0,0,0,55
2024 - 2025,2025 Spring,UGRD,UGRD,Paula,Wyman,Deborah Hughes,NURS,3366,1,15,25,7,2,5,0,0,0,10,0,0,64
2024 - 2025,2025 Spring,UGRD,UGRD,Elisa,Stehling,Deborah Hughes,NURS,3366,2,14,31,5,7,4,0,0,1,7,0,0,69
2024 - 2025,2025 Spring,UGRD,UGRD,Kimberly,Mortus,Deborah Hughes,NURS,3366,3,10,17,8,11,3,0,0,3,17,0,0,69
2024 - 2025,2025 Spring,UGRD,UGRD,Deborah,Hughes,,NURS,3366,4,29,16,3,7,2,0,0,1,9,0,0,67
2024 - 2025,2025 Spring,UGRD,UGRD,Deborah,Hughes,,NURS,3366,5,17,31,6,5,1,0,0,1,9,0,0,70
2024 - 2025,2025 Spring,UGRD,UGRD,Crystal,Ramirez,Deborah Hughes,NURS,3366,6,9,26,5,8,6,0,0,3,11,0,0,68
2024 - 2025,2025 Spring,UGRD,UGRD,Paula,Wyman,Deborah Hughes,NURS,3366,7,11,19,9,8,5,0,0,5,5,0,0,62
2024 - 2025,2025 Spring,UGRD,UGRD,Leslie,Jennings,,NURS,3375,500,86,30,5,2,2,0,0,0,3,0,0,128
2024 - 2025,2025 Spring,UGRD,UGRD,Leslie,Jennings,,NURS,3375,501,167,36,14,0,3,0,0,0,2,0,0,222
2024 - 2025,2025 Spring,UGRD,UGRD,Leslie,Jennings,,NURS,3375,502,122,43,11,0,1,0,0,1,3,0,0,181
2024 - 2025,2025 Spring,UGRD,UGRD,Marianne,Doan,,NURS,3375,502,122,43,11,0,1,0,0,1,3,0,0,181
2024 - 2025,2025 Spring,UGRD,UGRD,Susan,Justice,Cynthia Griffin; Marcia Monghate; Rhonda Hudson; Rosemary Bell; Shayla Buckler,NURS,3381,1,107,78,3,1,0,0,0,0,1,0,0,190
2024 - 2025,2025 Spring,UGRD,UGRD,Susan,Justice,Shayla Buckler,NURS,3381,600,33,75,8,0,0,0,0,0,2,0,0,118
2024 - 2025,2025 Spring,UGRD,UGRD,Susan,Justice,Shayla Buckler,NURS,3381,601,68,61,2,2,1,0,0,0,0,0,0,134
2024 - 2025,2025 Spring,UGRD,UGRD,Michael,Holmes,Agnes Deleawe; Bailey Davis; Charlyn Gilmore; Christa Teller; Daryl Hogan; Deborah Hansford; Donna Davis; Esther Dorsey; Fatoumata Jallow; Jade Iloka; Kaseya Tshikunguila; Katie McLean; Trevor Richards; Veronica King,NURS,3632,1,9,98,49,17,4,0,0,5,8,0,0,190
2024 - 2025,2025 Spring,UGRD,UGRD,Paula,Wyman,Mahal Kita Hurst; Reyhan Rzayeva,NURS,3632,600,34,95,22,3,1,0,0,0,3,0,0,158
2024 - 2025,2025 Spring,UGRD,UGRD,Mahal Kita,Hurst,Reyhan Rzayeva,NURS,3632,601,24,84,11,5,1,0,0,2,1,0,0,128
2024 - 2025,2025 Spring,UGRD,UGRD,Paula,Wyman,Reyhan Rzayeva,NURS,3632,601,24,84,11,5,1,0,0,2,1,0,0,128
2024 - 2025,2025 Spring,UGRD,UGRD,Chaminda,Unantenne,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Donna,Cleary,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Helah,Hassan,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Melissa,Leiker,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Nicke,Wilson,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Rael,Eckenroed,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Roselyne,Otieno,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Shiny,Varghese,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Sonia,Jones,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Valoree,Bowen,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Yunsik,Lee,Janet Makori,NURS,3661,1,47,131,17,0,0,0,0,0,0,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Donna,Cleary,Janet Makori,NURS,3661,600,26,76,13,1,0,0,0,0,3,0,0,119
2024 - 2025,2025 Spring,UGRD,UGRD,Donna,Cleary,Janet Makori,NURS,3661,601,39,79,12,2,1,0,0,0,1,0,0,134
2024 - 2025,2025 Spring,UGRD,UGRD,Rhonda,Hudson,,NURS,4199,1,112,0,0,0,0,0,0,0,0,0,0,112
2024 - 2025,2025 Spring,UGRD,UGRD,Rhonda,Hudson,,NURS,4199,2,102,1,0,0,1,0,0,0,0,0,0,104
2024 - 2025,2025 Spring,UGRD,UGRD,Karen,Bravo,,NURS,4323,1,92,2,0,0,0,0,0,0,0,0,0,94
2024 - 2025,2025 Spring,UGRD,UGRD,Kelle,George,Karen Bravo,NURS,4323,2,105,0,0,0,0,0,0,0,0,0,0,105
2024 - 2025,2025 Spring,UGRD,UGRD,Maura,Bernasconi,,NURS,4323,600,221,9,1,0,0,0,0,0,0,0,0,231
2024 - 2025,2025 Spring,UGRD,UGRD,Thomas,Dombrowsky,,NURS,4325,201,6,12,0,0,0,0,0,0,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Thomas,Dombrowsky,,NURS,4325,500,64,135,45,5,10,0,0,1,0,0,0,260
2024 - 2025,2025 Spring,UGRD,UGRD,Regina,Urban,,NURS,4325,501,83,89,17,3,1,0,0,0,3,0,0,196
2024 - 2025,2025 Spring,UGRD,UGRD,Thomas,Dombrowsky,,NURS,4325,501,83,89,17,3,1,0,0,0,3,0,0,196
2024 - 2025,2025 Spring,UGRD,UGRD,Regina,Urban,,NURS,4325,502,107,73,19,2,6,0,0,0,3,0,0,210
2024 - 2025,2025 Spring,UGRD,UGRD,Thomas,Dombrowsky,,NURS,4325,502,107,73,19,2,6,0,0,0,3,0,0,210
2024 - 2025,2025 Spring,UGRD,UGRD,Tara,Martin,Amara Holobaugh; Andrea Nutting; Christina Stacy; Gloria-Grace Rose; Karen Liddy; Kimberly Mortus,NURS,4331,1,35,69,7,0,0,0,0,0,0,0,0,111
2024 - 2025,2025 Spring,UGRD,UGRD,Tara,Martin,Amara Holobaugh; Andrea Nutting; Christina Stacy; Gloria-Grace Rose; Karen Liddy,NURS,4331,2,31,67,7,0,1,0,0,0,0,0,0,106
2024 - 2025,2025 Spring,UGRD,UGRD,Alyssa,Peterson,Janelle Hennes; Lauren Mazac; Loren Blair; Markeya Hood; Nyssa Jaine Villacorta; Rebecca Rountree; Shelby Jones; Thanayi Lambert,NURS,4341,1,37,62,6,2,0,0,0,0,0,0,0,107
2024 - 2025,2025 Spring,UGRD,UGRD,Alyssa,Peterson,Ashlee Hansen-Bell; Elisa Stehling; Janelle Hennes; Lauren Grant; Markeya Hood; Nyssa Jaine Villacorta; Rebecca Rountree; Shelby Jones; Thanayi Lambert,NURS,4341,2,32,69,9,1,0,0,0,0,0,0,0,111
2024 - 2025,2025 Spring,UGRD,UGRD,Loren,Blair,Adejoke Ogidan; Amy Hiett; Courtney Johnson; Glenn Wood; Karen Bravo; Kelley Monroe; Kristin Sterling; Patricia Allard; Phyllis Pastwa; RaQuita Weeks-Lee,NURS,4350,3,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Patricia,Allard,Phyllis Pastwa,NURS,4350,4,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,Courtney,Johnson,Phyllis Pastwa,NURS,4350,5,0,0,0,0,0,0,9,0,0,0,0,9
2024 - 2025,2025 Spring,UGRD,UGRD,Courtney,Johnson,Phyllis Pastwa,NURS,4350,6,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,Glenn,Wood,Phyllis Pastwa,NURS,4350,7,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Glenn,Wood,Phyllis Pastwa,NURS,4350,8,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Phyllis,Pastwa,,NURS,4350,9,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,Adejoke,Ogidan,Phyllis Pastwa,NURS,4350,10,0,0,0,0,0,0,11,0,0,0,0,11
2024 - 2025,2025 Spring,UGRD,UGRD,Karen,Bravo,Phyllis Pastwa,NURS,4350,11,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Courtney,Johnson,Phyllis Pastwa,NURS,4350,12,0,0,0,0,0,0,9,0,0,0,0,9
2024 - 2025,2025 Spring,UGRD,UGRD,Kelley,Monroe,Phyllis Pastwa,NURS,4350,13,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Kristin,Sterling,Phyllis Pastwa,NURS,4350,14,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Amy,Hiett,Phyllis Pastwa,NURS,4350,16,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Loren,Blair,Phyllis Pastwa,NURS,4350,17,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Amy,Hiett,Phyllis Pastwa,NURS,4350,18,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Patricia,Allard,Phyllis Pastwa,NURS,4350,20,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,Kelley,Monroe,Phyllis Pastwa,NURS,4350,21,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,Phyllis Pastwa,NURS,4350,23,0,0,0,0,0,0,12,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Natalliette,Richards,Marianne Doan; Patricia Allard,NURS,4350,631,0,0,0,0,1,0,6,0,0,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Robin,Hunter,Marianne Doan; Patricia Allard,NURS,4350,639,0,0,0,0,0,0,7,0,0,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Stefanie,Tanner,Marianne Doan; Patricia Allard,NURS,4350,659,0,0,0,0,0,0,9,0,0,0,0,9
2024 - 2025,2025 Spring,UGRD,UGRD,Ami,Stone,Marianne Doan; Patricia Allard,NURS,4350,714,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,Jessica,Sennett,Marianne Doan; Patricia Allard,NURS,4350,726,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,UGRD,Alyssa,Best,Marianne Doan; Patricia Allard,NURS,4350,747,0,0,0,0,0,0,10,0,0,0,0,10
2024 - 2025,2025 Spring,UGRD,UGRD,Marilyn,Soto,Marianne Doan; Patricia Allard,NURS,4350,749,0,0,0,0,0,0,7,0,0,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Melonie,Ankerholz,Marianne Doan; Patricia Allard,NURS,4350,778,0,0,0,0,0,0,10,0,0,0,0,10
2024 - 2025,2025 Spring,UGRD,UGRD,Mellony,Ifokwe,Marianne Doan; Patricia Allard,NURS,4350,780,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,UGRD,Shakerra,Brown,Marianne Doan; Patricia Allard,NURS,4350,782,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,UGRD,Noami,Cavett,Marianne Doan; Patricia Allard,NURS,4350,810,0,0,0,0,0,0,9,0,0,0,0,9
2024 - 2025,2025 Spring,UGRD,UGRD,Friedrich,Rheinfrank,Marianne Doan; Patricia Allard,NURS,4350,811,0,0,0,0,0,0,10,0,0,0,0,10
2024 - 2025,2025 Spring,UGRD,UGRD,Kristie,Gilliland,Marianne Doan; Patricia Allard,NURS,4350,814,0,0,0,0,0,0,7,0,0,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Deborah,Hansford,Marianne Doan; Patricia Allard,NURS,4350,816,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,UGRD,Nora,Billodeaux,Marianne Doan; Patricia Allard,NURS,4350,828,0,0,0,0,0,0,10,0,0,0,0,10
2024 - 2025,2025 Spring,UGRD,UGRD,Mary,Harris,Marianne Doan; Patricia Allard,NURS,4350,829,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,UGRD,Gabriell,Grayson,Marianne Doan; Patricia Allard,NURS,4350,833,0,0,0,0,0,0,7,0,0,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Alyssa,Peterson,Marianne Doan; Patricia Allard,NURS,4350,901,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURS,4351,1,87,5,0,0,0,0,0,0,0,0,0,92
2024 - 2025,2025 Spring,UGRD,UGRD,Courtney,Johnson,RaQuita Weeks-Lee,NURS,4351,2,102,3,0,0,0,0,0,0,0,0,0,105
2024 - 2025,2025 Spring,UGRD,UGRD,Meagan,Rogers,,NURS,4351,600,208,14,1,0,0,0,0,0,0,0,0,223
2024 - 2025,2025 Spring,UGRD,UGRD,Jaci,Mester,,NURS,4370,72,13,1,0,0,1,0,0,0,0,0,0,15
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURS,4455,201,18,0,0,0,0,0,0,0,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Meagan,Rogers,,NURS,4455,500,134,31,11,0,5,0,0,1,0,0,0,182
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURS,4455,500,134,31,11,0,5,0,0,1,0,0,0,182
2024 - 2025,2025 Spring,UGRD,UGRD,Meagan,Rogers,,NURS,4455,501,134,35,15,0,5,0,0,1,8,0,0,198
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURS,4455,501,134,35,15,0,5,0,0,1,8,0,0,198
2024 - 2025,2025 Spring,UGRD,UGRD,Meagan,Rogers,,NURS,4455,502,103,39,9,2,7,0,0,0,5,0,0,165
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURS,4455,502,103,39,9,2,7,0,0,0,5,0,0,165
2024 - 2025,2025 Spring,UGRD,UGRD,Jessica,Smith,Alyssa Peterson; Deborah Hansford; Elisa Stehling; Elizabeth Kreuze; Gloria-Grace Rose; Helah Hassan; Juanita Nickols; Karen Liddy; Loren Blair; Mahal Kita Hurst; Rebecca Mathews; Shayla Buckler; Shayla Green; Sohyun Kim; Sonia Jones,NURS,4462,1,196,1,0,0,0,0,0,0,0,0,0,197
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,Marianne Doan,NURS,4462,600,107,1,0,0,0,0,0,0,0,0,0,108
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,Marianne Doan,NURS,4462,601,115,2,0,0,0,0,0,0,0,0,0,117
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,,NURS,4465,201,18,0,0,0,0,0,0,0,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,,NURS,4465,500,124,25,3,0,1,0,0,2,5,0,0,160
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,,NURS,4465,501,166,26,5,1,1,0,0,0,7,0,0,206
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,,NURS,4465,502,118,22,6,0,5,0,0,2,3,0,0,156
2024 - 2025,2025 Spring,UGRD,UGRD,Crystal,Ramirez,Debra Hurd; Elizabeth Greger; Jessica Monsevalles; Kimberly Ortiz; Kirsti Landels; Lisa Prince; Mercy Riaro; Monica Massey; Nicole Hawkins; Rincy Soney; Susan Wells,NURS,4581,1,50,119,30,20,3,0,0,0,1,0,0,223
2024 - 2025,2025 Spring,UGRD,UGRD,Fatoumata,Jallow,,NURS,4685,201,18,0,0,0,0,0,0,0,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,500,146,22,4,0,0,0,0,0,1,0,0,173
2024 - 2025,2025 Spring,UGRD,UGRD,Fatoumata,Jallow,,NURS,4685,501,124,28,4,0,0,0,0,0,0,0,0,156
2024 - 2025,2025 Spring,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,501,124,28,4,0,0,0,0,0,0,0,0,156
2024 - 2025,2025 Spring,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,502,216,61,11,0,0,0,0,1,2,0,0,291
2024 - 2025,2025 Spring,UGRD,UGRD,Mary,Mancini,,NURS-EL,3300,500,0,0,0,0,0,0,42,0,0,0,0,42
2024 - 2025,2025 Spring,UGRD,UGRD,Mary,Mancini,,NURS-EL,3300,501,0,0,0,0,0,0,41,0,2,0,0,43
2024 - 2025,2025 Spring,UGRD,UGRD,Jennifer,Roye,,NURS-HI,3360,72,18,5,2,0,1,0,0,0,3,0,0,29
2024 - 2025,2025 Spring,UGRD,UGRD,Veronica,King,,NURS-HI,3360,72,18,5,2,0,1,0,0,0,3,0,0,29
2024 - 2025,2025 Spring,UGRD,UGRD,Ahmad,Hamdan,,NURS-SS,2232,600,32,4,0,0,0,0,0,0,0,0,0,36
2024 - 2025,2025 Spring,UGRD,UGRD,Christine,Roberts,,NURS-SS,2232,600,32,4,0,0,0,0,0,0,0,0,0,36
2024 - 2025,2025 Spring,UGRD,UGRD,Dinah,Houston,,NURS-UL,3365,600,46,111,29,5,1,0,0,1,2,0,0,195
2024 - 2025,2025 Spring,UGRD,UGRD,Donna,Davis,Deborah Hughes,NURS-UL,3366,600,17,49,26,18,12,0,0,12,30,0,0,164
2024 - 2025,2025 Spring,UGRD,UGRD,Crystal,Ramirez,Deborah Hughes,NURS-UL,3366,601,28,51,21,10,18,0,0,10,24,0,0,162
2024 - 2025,2025 Spring,UGRD,UGRD,Kimberly,Mortus,Deborah Hughes,NURS-UL,3366,602,19,50,14,25,15,0,0,10,22,0,0,155
2024 - 2025,2025 Spring,UGRD,GRAD,Leigh,Griffis-Cogan,,NURSG,5327,400,22,5,1,0,0,0,0,0,1,0,0,29
2024 - 2025,2025 Spring,UGRD,GRAD,Leigh,Griffis-Cogan,,NURSG,5327,401,13,1,0,0,0,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,UGRD,GRAD,Leigh,Griffis-Cogan,,NURSG,5327,402,17,4,0,1,0,0,0,0,1,0,0,23
2024 - 2025,2025 Spring,UGRD,GRAD,Michelle,Hampton,,NURSG,5366,400,8,2,0,0,0,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,UGRD,GRAD,Michelle,Hampton,,NURSG,5366,401,23,1,2,0,0,0,0,0,0,0,0,26
2024 - 2025,2025 Spring,UGRD,GRAD,Michelle,Hampton,,NURSG,5366,402,11,3,0,0,0,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,UGRD,UGRD,Rebecca,Rountree,,NURSU,3315,500,29,0,0,0,0,0,0,0,0,0,0,29
2024 - 2025,2025 Spring,UGRD,UGRD,Rebecca,Rountree,,NURSU,3315,501,20,2,2,0,0,0,0,0,1,0,0,25
2024 - 2025,2025 Spring,UGRD,UGRD,Deana,Furr,,NURSU,3315,502,24,1,1,0,1,0,0,0,1,0,0,28
2024 - 2025,2025 Spring,UGRD,UGRD,Rebecca,Rountree,,NURSU,3315,502,24,1,1,0,1,0,0,0,1,0,0,28
2024 - 2025,2025 Spring,UGRD,UGRD,Adejoke,Ogidan,,NURSU,3325,500,22,8,2,0,0,0,0,0,2,0,0,34
2024 - 2025,2025 Spring,UGRD,UGRD,Adejoke,Ogidan,,NURSU,3325,501,16,10,2,0,0,0,0,0,0,0,0,28
2024 - 2025,2025 Spring,UGRD,UGRD,Adejoke,Ogidan,,NURSU,3325,502,24,11,1,0,0,0,0,0,1,0,0,37
2024 - 2025,2025 Spring,UGRD,UGRD,Fatoumata,Jallow,,NURSU,3325,502,24,11,1,0,0,0,0,0,1,0,0,37
2024 - 2025,2025 Spring,UGRD,UGRD,Cynthia,Koomey,,NURSU,3335,500,12,1,1,0,1,0,0,0,1,0,0,16
2024 - 2025,2025 Spring,UGRD,UGRD,Cynthia,Koomey,,NURSU,3335,501,27,4,0,0,1,0,0,1,0,0,0,33
2024 - 2025,2025 Spring,UGRD,UGRD,Cynthia,Koomey,,NURSU,3335,502,28,6,2,0,0,0,0,0,0,0,0,36
2024 - 2025,2025 Spring,UGRD,UGRD,Amy,Hiett,,NURSU,3345,500,23,3,0,0,0,0,0,0,0,0,0,26
2024 - 2025,2025 Spring,UGRD,UGRD,Amy,Hiett,David Smith,NURSU,3345,501,22,5,0,0,1,0,0,0,0,0,0,28
2024 - 2025,2025 Spring,UGRD,UGRD,Amy,Hiett,David Smith,NURSU,3345,502,20,3,0,0,0,0,0,0,0,0,0,23
2024 - 2025,2025 Spring,UGRD,UGRD,Amy,Hiett,,NURSU,3345,506,5,1,0,0,1,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Patricia,Allard,,NURSU,3352,501,6,0,0,0,0,0,0,0,1,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Leslie,Jennings,,NURSU,3375,500,14,3,0,0,0,0,0,1,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Leslie,Jennings,,NURSU,3375,501,29,3,1,0,0,0,0,0,0,0,0,33
2024 - 2025,2025 Spring,UGRD,UGRD,Leslie,Jennings,,NURSU,3375,502,21,3,1,0,0,0,0,0,0,0,0,25
2024 - 2025,2025 Spring,UGRD,UGRD,Marianne,Doan,,NURSU,3375,502,21,3,1,0,0,0,0,0,0,0,0,25
2024 - 2025,2025 Spring,UGRD,UGRD,Thomas,Dombrowsky,,NURSU,4325,500,5,14,0,1,0,0,0,0,0,0,0,20
2024 - 2025,2025 Spring,UGRD,UGRD,Regina,Urban,,NURSU,4325,501,11,10,1,0,0,0,0,0,1,0,0,23
2024 - 2025,2025 Spring,UGRD,UGRD,Thomas,Dombrowsky,,NURSU,4325,501,11,10,1,0,0,0,0,0,1,0,0,23
2024 - 2025,2025 Spring,UGRD,UGRD,Regina,Urban,,NURSU,4325,502,15,6,2,0,0,0,0,0,0,0,0,23
2024 - 2025,2025 Spring,UGRD,UGRD,Thomas,Dombrowsky,,NURSU,4325,502,15,6,2,0,0,0,0,0,0,0,0,23
2024 - 2025,2025 Spring,UGRD,UGRD,Meagan,Rogers,,NURSU,4455,500,16,6,0,0,0,0,0,0,0,0,0,22
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURSU,4455,500,16,6,0,0,0,0,0,0,0,0,0,22
2024 - 2025,2025 Spring,UGRD,UGRD,Meagan,Rogers,,NURSU,4455,501,18,6,2,0,0,0,0,0,0,0,0,26
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURSU,4455,501,18,6,2,0,0,0,0,0,0,0,0,26
2024 - 2025,2025 Spring,UGRD,UGRD,Meagan,Rogers,,NURSU,4455,502,20,4,1,0,1,0,0,0,1,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,RaQuita,Weeks-Lee,,NURSU,4455,502,20,4,1,0,1,0,0,0,1,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,,NURSU,4465,500,19,3,0,0,0,0,0,0,0,0,0,22
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,,NURSU,4465,501,24,3,0,0,0,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,Shayla,Green,,NURSU,4465,502,14,5,0,0,0,0,0,0,1,0,0,20
2024 - 2025,2025 Spring,UGRD,UGRD,Fatoumata,Jallow,,NURSU,4685,501,15,1,0,0,0,0,0,0,0,0,0,16
2024 - 2025,2025 Spring,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,501,15,1,0,0,0,0,0,0,0,0,0,16
2024 - 2025,2025 Spring,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,502,31,3,0,0,1,0,0,0,0,0,0,35
